POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,RESALE,LONGITUDE,LATITUDE,IN_CITY,CITY_2,SQFT_P_ROOM,Lo+Li,Rare_House,City_Type,Area,l*l,BHK_CITY,BHK_IN_CITY,multi
0,0,0,2,1,1200.1010609999996,1,3.3574860433944296,4.345423579462667,8448,172,600.0505304999998,7.7029096228570975,0,0,2,5.26314441644737,174,8450,2400.2021219999992
0,0,1,2,1,1134.215501,1,2.5646334229440977,4.35364508694623,10190,24,567.1077505,6.918278509890327,0,0,2,4.100330656773091,26,10192,2268.431002
0,0,0,3,1,1300.052002,1,3.3645195659362668,4.3424694649254265,215,95,433.35066733333326,7.706989030861694,0,0,3,5.268653842211071,98,218,3900.1560059999997
0,0,0,2,1,1148.105626,1,3.2903030642091937,4.394462734827141,2780,174,574.052813,7.6847657990363345,0,1,2,5.233715809900299,176,2782,2296.211252
0,0,0,3,1,950.0059375,1,3.3479544687045606,4.343861485217169,8000,172,316.6686458333333,7.691815953921728,0,0,1,5.24890308388721,175,8003,2850.0178124999998
1,0,0,2,1,1291.781043,1,3.144740295411703,4.285442879216263,8329,92,645.8905215,7.4301831746279685,0,1,3,4.909966082936656,94,8331,2583.562086
1,0,0,3,1,1684.919966,1,3.352032312224525,4.348808573503272,8398,207,561.6399886666667,7.7008408857277955,0,0,4,5.2601745668628554,210,8401,5054.759898
1,0,0,2,1,1270.110076,1,3.1208955635668096,4.327438444389479,9246,121,635.055038,7.448334007956289,0,1,3,4.925144243359141,123,9248,2540.220152
1,0,1,2,1,624.0249610000002,1,2.561220104742243,4.3837872089530645,1866,59,312.0124805000001,6.945007313695308,0,0,0,4.122880626319821,61,1868,1248.0499220000004
1,0,0,3,1,1708.984375,1,3.0090705222931216,4.4529103457297845,4118,48,569.6614583333334,7.4619808680229065,0,1,4,4.905465121252708,51,4121,5126.953125
1,0,0,1,1,1000.0,1,3.41213732170049,4.357477761752469,10669,71,1000.0,7.769615083452959,0,1,1,5.348101856159779,72,10670,1000.0
1,0,0,2,1,1304.996271,1,2.5736719738239393,4.3515459063390445,10232,24,652.4981355,6.925217880162983,0,0,3,4.113662830291008,26,10234,2609.992542
1,0,0,2,1,1200.192031,1,3.0040891077426846,4.287370291072073,9609,295,600.0960155,7.291459398814758,0,2,2,4.715997548460323,297,9611,2400.384062
1,0,0,2,1,1145.194274,1,3.1062621798589416,4.293539828865172,3056,294,572.597137,7.399802008724114,0,1,2,4.866384479306825,296,3058,2290.388548
0,1,1,3,1,1739.5833329999994,1,3.013267380988647,4.45226396483416,6494,48,579.8611109999998,7.465531345822807,0,1,4,4.910958453829158,51,6497,5218.749998999998
0,0,0,3,1,1220.232238,1,2.562484784433375,4.383902374373721,6329,59,406.7440793333333,6.946387158807098,0,0,2,4.125153087309845,62,6332,3660.696714
0,0,1,3,1,1298.113208,1,2.562484784433375,4.383902374373721,6329,59,432.70440266666674,6.946387158807098,0,0,3,4.125153087309845,62,6332,3894.339624
1,0,0,3,1,1232.107266,1,3.115340753184367,4.481167875673758,6606,164,410.702422,7.596508628858126,0,0,2,5.092123749360182,167,6609,3696.321798
1,0,1,3,1,1638.065523,1,3.3564123711461504,4.3481420311304415,8563,95,546.021841,7.704554402276591,0,0,4,5.265046293573601,98,8566,4914.196569
1,0,0,2,1,1063.100137,1,2.5520374331088185,4.384657246578365,8874,59,531.5500685,6.936694679687183,0,0,2,4.107950444039639,61,8876,2126.200274
1,0,0,3,1,940.0102547,1,3.1131569338904987,4.481723644164282,5984,164,313.3367515666667,7.594880578054779,0,0,1,5.089612550335766,167,5987,2820.0307641
1,0,0,2,1,1285.189718,1,3.3645195659362668,4.3424694649254265,9744,95,642.5948589999998,7.706989030861694,0,0,3,5.268653842211071,97,9746,2570.379436
1,0,0,2,1,1099.830795,1,2.6120982487392577,4.375198488351103,7389,289,549.9153974999998,6.987296737090361,0,2,2,4.200863564068535,291,7391,2199.66159
0,0,1,2,1,1125.169453,1,3.4255647381104497,4.339249605317823,4178,188,562.5847265,7.764814343428272,0,1,2,5.342772002282559,190,4180,2250.338906
2,1,0,3,1,2048.68643,1,2.9685172824399526,4.336440117717297,7467,63,682.8954766666667,7.3049574001572495,0,1,4,4.7183182947240105,66,7470,6146.059290000001
0,1,1,3,1,1779.835391,1,3.423033332511053,4.341496225242729,10276,57,593.2784636666668,7.764529557753782,0,3,4,5.342328748017067,60,10279,5339.506173
0,0,0,3,1,1727.6751969999998,1,3.271118536416612,4.3687793505884125,524,59,575.8917323333333,7.639897887005024,0,0,4,5.177580150282725,62,527,5183.025591
1,0,0,3,1,800.0,1,3.146668377879561,4.349518034804008,6801,47,266.6666666666667,7.496186412683568,0,1,1,4.986044925560575,50,6804,2400.0
0,0,0,2,1,700.7708478999997,1,3.206409643916518,4.362064842211598,2862,172,350.38542394999985,7.568474486128117,0,0,0,5.082467790612553,174,2864,1401.5416957999994
1,0,0,3,1,1595.259799,1,2.2956079089563874,4.334296366740936,3728,161,531.7532663333333,6.629904275697324,0,1,4,3.6017902794325463,164,3731,4785.779397
0,1,1,3,1,1155.462185,0,2.9426539131995613,4.292488586519191,6411,172,385.1540616666666,7.235142499718753,0,0,2,4.632933864958175,175,6414,3466.386555
0,0,0,2,1,1014.906438,1,3.1117959653187395,4.480948783457339,9362,164,507.4532190000001,7.592744748776077,0,0,1,5.08677323966674,166,9364,2029.812876
0,0,0,2,1,949.8564171,1,3.426226555495616,4.3410600984579775,8010,192,474.92820855,7.767286653953594,0,0,1,5.345839811175818,194,8012,1899.7128342
2,1,1,2,1,978.313253,0,3.2918715329712502,4.3273033725614205,9228,172,489.1566265,7.61917490553267,0,0,1,5.15579268370647,174,9230,1956.626506
0,0,1,4,1,2351.281448,1,3.346333087257917,4.344538970922585,8355,104,587.820362,7.690872058180503,0,1,4,5.247617196267471,108,8359,9405.125792
1,0,0,2,1,600.0,1,3.1446340591491344,4.349411884024863,528,47,300.0,7.494045943173997,0,1,0,4.983110439392994,49,530,1200.0
0,0,1,3,1,2387.096774,1,2.564791344978222,4.3517331737617315,2472,24,795.6989246666666,6.916524518739952,0,0,4,4.098797944947342,27,2475,7161.290322000001
2,1,1,3,1,1179.487179,0,2.567392524343429,4.352318433772913,3174,24,393.162393,6.919710958116343,0,0,2,4.103761018156971,27,3177,3538.461537
1,0,0,1,1,585.0234009,1,2.5718485799218085,4.385395952143486,5317,59,585.0234009,6.957244532065293,0,0,0,4.142554353696775,60,5318,585.0234009
1,0,0,2,1,1200.0,1,3.275100758706787,4.38563738306895,7207,149,600.0,7.660738141775737,0,2,2,5.202894921391795,151,7209,2400.0
0,1,0,2,1,1000.0,1,2.8735646395797834,4.4214480488392125,2522,301,500.0,7.295012688418996,0,1,1,4.667074051235155,303,2524,2000.0
0,0,1,2,1,1449.975834,1,2.5530059332551835,4.384910584589723,5683,59,724.987917,6.937916517844906,0,0,3,4.109851555625927,61,5685,2899.951668
1,0,0,1,1,550.0,1,2.832232274729751,4.2945606088926045,4961,246,550.0,7.126792883622357,0,2,0,4.470917557900536,247,4962,550.0
1,0,0,3,1,1250.0,1,3.2765152896512557,4.386023972164349,558,149,416.66666666666674,7.662539261815604,0,2,3,5.205247485610757,152,561,3750.0
0,0,0,2,1,1231.093915,1,3.425043001509082,4.340763188561542,8222,172,615.5469575,7.765806190070625,0,0,2,5.343974448544221,174,8224,2462.18783
2,1,1,3,1,1001.112347,0,3.2896083609275286,4.3286489193897095,3389,124,333.70411566666667,7.618257280317238,0,3,1,5.154418860674276,127,3392,3003.3370409999998
0,0,0,3,1,1600.150602,1,3.3645195659362668,4.3424694649254265,9744,95,533.3835339999998,7.706989030861694,0,0,4,5.268653842211071,98,9747,4800.451806
2,1,1,3,1,1043.189369,0,3.206409643916518,4.362064842211598,6790,172,347.72978966666665,7.568474486128117,0,0,1,5.082467790612553,175,6793,3129.568107
0,0,0,3,1,2144.476441,1,2.9426832282110844,4.288173680100944,1596,192,714.8254803333333,7.2308569083120275,0,0,4,4.628319454262168,195,1599,6433.429322999999
0,0,0,1,1,600.1500375,1,3.3976012901354253,4.356718095877402,8593,112,600.1500375,7.754319386012827,0,2,0,5.328569806226924,113,8594,600.1500375
1,0,0,2,1,1225.00704,1,2.558391439708766,4.3524505680333085,350,24,612.50352,6.910842007742075,0,0,2,4.088599431001206,26,352,2450.01408
0,0,0,3,1,1560.874089,1,2.564586599365082,4.353714566311578,3704,24,520.2913629999999,6.91830116567666,0,0,4,4.10031660521687,27,3707,4682.622267
0,0,0,2,1,1225.0,1,3.105059660762713,4.292778667470923,5913,294,612.5,7.397838328233637,0,1,2,4.863859589802715,296,5915,2450.0
0,0,0,3,1,1560.062402,1,2.9480373394011448,4.289073494867019,9461,192,520.0208006666667,7.2371108342681625,0,0,4,4.637087375281166,195,9464,4680.1872060000005
1,1,0,2,1,1074.824308,1,3.3485295992389115,4.3445292247802,7880,275,537.412154,7.693058824019111,0,1,2,5.250456210369378,277,7882,2149.648616
0,1,1,2,1,662.6905235,0,3.206409643916518,4.362064842211598,6652,172,331.34526175,7.568474486128117,0,0,0,5.082467790612553,174,6654,1325.381047
1,0,0,1,1,570.4971475,1,2.9505607292751717,4.3004549357721125,363,229,570.4971475,7.251015665047285,0,0,0,4.653071727376858,230,364,570.4971475
1,0,0,3,1,1700.0,1,2.883904389481202,4.350409966352635,474,24,566.6666666666666,7.234314355833838,0,0,4,4.607715254510756,27,477,5100.0
1,0,0,2,1,880.0880087999999,1,2.552774466415784,4.382822980006751,2892,59,440.0440044,6.935597446422537,0,0,1,4.1074975192438705,61,2894,1760.1760175999998
0,0,0,2,1,2324.937725,1,3.2452217431659154,4.36263447887275,2556,172,1162.4688625,7.607856222038666,0,0,4,5.135622117387627,174,2558,4649.87545
1,0,1,2,1,1085.069444,1,3.0561607820238135,4.4029126944529136,3670,236,542.534722,7.4590734764767275,0,2,2,4.918755664317824,238,3672,2170.138888
0,0,0,2,1,517.7591384,1,3.206406403769804,4.362027988167192,9880,172,258.8795692,7.568434391936996,0,0,0,5.082420442129209,174,9882,1035.5182768
1,0,0,2,1,800.0,1,3.3526723223493256,4.3493894514508735,6071,207,400.0,7.702061773800199,0,0,1,5.2617075357733984,209,6073,1600.0
0,0,1,2,1,1200.0,1,2.9426832282110844,4.288173680100944,10511,192,600.0,7.2308569083120275,0,0,2,4.628319454262168,194,10513,2400.0
0,0,0,3,1,1394.636015,1,3.352625748613059,4.348854743455388,8388,207,464.87867166666666,7.7014804920684465,0,0,3,5.261000255989019,210,8391,4183.908045
1,0,1,3,1,1623.15704,1,2.5569789084251466,4.351211693820468,3868,24,541.0523466666667,6.908190602245615,0,0,4,4.08503261775377,27,3871,4869.47112
0,0,0,2,1,1300.0,1,2.2956079089563874,4.334296366740936,9442,161,650.0,6.629904275697324,0,1,3,3.6017902794325463,163,9444,2600.0
1,0,0,1,1,650.026001,1,2.567149013366753,4.385180169551776,8586,59,650.026001,6.952329182918528,0,0,0,4.134330103089465,60,8587,650.026001
1,0,0,3,1,1439.078989,1,3.423033332511053,4.341496225242729,10276,57,479.6929963333334,7.764529557753782,0,3,3,5.342328748017067,60,10279,4317.236967000001
0,0,0,2,1,868.9715100999997,1,2.9507349076232554,4.289225803818339,6702,172,434.4857550499999,7.239960711441594,0,0,1,4.641175055501548,174,6704,1737.9430201999994
0,0,1,3,1,1525.262154,1,3.055948953349864,4.4014371507907954,7689,236,508.42071799999997,7.457386104140659,0,2,3,4.916802163656662,239,7692,4575.786462
0,0,0,3,1,1485.393629,1,2.7467560381397864,4.301479862481169,5090,96,495.1312096666666,7.0482359006209565,0,1,3,4.346303832916509,99,5093,4456.1808869999995
1,0,1,3,1,1399.631676,1,3.10328619194433,4.292569760801883,623,294,466.543892,7.395855952746213,0,1,3,4.861170470681533,297,626,4198.895028
0,0,1,2,1,1200.056473,1,2.9164652316406396,4.302577622603228,5477,229,600.0282365,7.219042854243868,0,0,2,4.605360103232004,231,5479,2400.112946
0,0,0,3,1,898.1001727,1,2.9577758568410406,4.290206347479055,3155,172,299.36672423333334,7.2479822043200945,0,0,1,4.652461015665052,175,3158,2694.3005181
0,1,1,1,1,454.1326067,0,3.206409643916518,4.362064842211598,4186,172,454.1326067,7.568474486128117,0,0,0,5.082467790612553,173,4187,454.1326067
0,0,0,2,1,750.0487045,1,2.9495637723211474,4.290471523267184,1133,192,375.02435225,7.240035295588331,0,0,0,4.640819781920898,194,1135,1500.097409
0,0,1,2,1,1328.74313,1,3.206409643916518,4.362064842211598,10115,172,664.371565,7.568474486128117,0,0,3,5.082467790612553,174,10117,2657.48626
0,1,1,3,1,830.3349017,1,2.9507349076232554,4.289225803818339,6702,172,276.7783005666667,7.239960711441594,0,0,1,4.641175055501548,175,6705,2491.0047051
0,0,1,3,1,1217.920835,1,3.143538124601014,4.350258129711538,4021,47,405.9736116666666,7.493796254312551,0,1,2,4.982563610856625,50,4024,3653.7625049999997
0,1,1,2,1,1277.003299,1,2.9432807297070656,4.287800484596963,4825,192,638.5016495,7.2310812143040275,0,0,3,4.6287871906635845,194,4827,2554.006598
0,0,0,1,1,450.0,1,2.9546758765636234,4.288715455535724,4668,172,450.0,7.243391332099347,0,0,0,4.646346970246716,173,4669,450.0
0,0,0,3,1,1566.1839,1,3.3645195659362668,4.3424694649254265,215,95,522.0613,7.706989030861694,0,0,4,5.268653842211071,98,218,4698.5517
0,1,1,3,1,1767.157544,1,3.0525850851467737,4.288127958229824,6304,278,589.0525146666668,7.340713043376597,0,1,4,4.785502776650684,281,6307,5301.472632
1,0,0,2,1,740.19245,1,2.5901836619595073,4.3140971707828815,7620,292,370.096225,6.904280832742388,0,2,0,4.105850459371654,294,7622,1480.3849
0,1,0,3,1,1918.496957,1,3.051325624432681,4.287316576010838,9929,278,639.4989856666667,7.33864220044352,0,1,4,4.782828021758654,281,9932,5755.490871
0,1,1,3,1,1619.170984,1,3.351544425394643,4.348708886689589,7996,207,539.7236613333333,7.700253312084232,0,0,4,5.2594209902656734,210,7999,4857.512952
1,1,0,2,1,1000.0,1,3.3533109090404873,4.3485314314619625,5820,186,500.0,7.70184234050245,0,2,1,5.261497729507979,188,5822,2000.0
0,0,0,1,1,450.0023684,1,2.9426832282110844,4.288173680100944,5134,192,450.0023684,7.2308569083120275,0,0,0,4.628319454262168,193,5135,450.0023684
0,0,0,2,1,759.9746675,1,3.354691207201314,4.3485105690337384,3280,95,379.98733375,7.703201776235051,0,0,0,5.263262063476465,97,3282,1519.949335
0,0,0,2,1,1100.0,1,2.918862514251549,4.302781364171127,2687,229,550.0,7.221643878422675,0,0,2,4.609113539615281,231,2689,2200.0
1,0,0,3,1,1420.4545449999994,1,2.559163420394493,4.351502992123588,3527,24,473.4848483333331,6.91066641251808,0,0,3,4.089022142629537,27,3530,4261.363634999998
0,0,0,3,1,1950.162514,1,2.555708717026232,4.315602563670584,8690,183,650.0541713333333,6.871311280696816,0,1,4,4.049457495902488,186,8693,5850.487542000001
0,1,1,1,1,650.9482317000002,0,2.5604946036093277,4.384412461324706,4384,59,650.9482317000002,6.944907064934035,0,0,0,4.122226544415933,60,4385,650.9482317000002
0,1,1,3,1,906.0315817,0,2.9575038399285023,4.289964332300862,4294,178,302.01052723333333,7.2474681722293655,0,0,1,4.651804013263434,181,4297,2718.0947450999997
0,1,0,2,1,1046.290425,1,2.885175447094334,4.423798609819621,6858,301,523.1452125,7.308974056913955,0,1,1,4.6873937982346,303,6860,2092.58085
0,0,1,3,1,1688.001125,1,2.9209181521355534,4.301031848917808,909,229,562.6670416666667,7.2219500010533615,0,0,4,4.610267447623528,232,912,5064.003375
0,0,0,3,1,1500.115393,1,2.5118002530544965,4.338420050634483,48,194,500.03846433333337,6.85022030368898,0,2,3,3.9956836880945716,197,51,4500.346179
1,0,0,2,1,571.0370032000002,1,2.9226709765216268,4.302208140404308,2559,229,285.5185016000001,7.224879116925934,0,0,0,4.614109265502449,231,2561,1142.0740064000004
1,0,0,3,1,1009.003415,1,2.5602526528841056,4.383880590036092,3068,59,336.3344716666667,6.944133242920198,0,0,1,4.121312209924391,62,3071,3027.010245
1,0,0,2,1,714.2857142999999,1,2.9114050002239806,4.338144245774545,6719,173,357.14285714999994,7.2495492459985265,0,2,0,4.635896171161408,175,6721,1428.5714285999998
1,0,0,2,1,1258.005489,1,2.557545090327908,4.351072459351976,4453,24,629.0027445000002,6.908617549679883,0,0,3,4.085865235168091,26,4455,2516.010978
0,0,0,3,1,1768.688293,1,3.3467230682818703,4.342625973330897,8454,104,589.5627643333332,7.6893490416127666,0,1,4,5.245812612473706,107,8457,5306.064879
0,0,0,2,1,2200.0,1,2.9430647722185483,4.290803299830437,7862,192,1100.0,7.233868072048986,0,0,4,4.631713963457081,194,7864,4400.0
1,1,0,2,1,1081.785598,1,3.242982900211434,4.444313286317947,817,224,540.892799,7.687296186529381,0,2,2,5.228705935447378,226,819,2163.571196
0,0,0,3,1,1315.23569,1,2.555983049222349,4.35264128338885,1836,24,438.41189666666673,6.9086243326112,0,0,3,4.084679213399351,27,1839,3945.70707
2,0,1,1,1,600.0857265,0,2.991489636282887,4.322243999693272,3064,19,600.0857265,7.31373363597616,0,2,0,4.736191658881815,20,3065,600.0857265
0,1,1,2,1,874.8047311,1,2.9269136190332397,4.3020864207060185,5334,229,437.40236555,7.229000039739258,0,0,1,4.620219239023096,231,5336,1749.6094622
0,1,0,3,1,1425.035626,1,2.9180950038268385,4.301790887536093,2416,229,475.0118753333333,7.219885891362933,0,0,3,4.606921248932057,232,2419,4275.1068780000005
0,0,0,3,1,1650.041251,1,2.9463007712712295,4.2913556011209,7937,172,550.0137503333333,7.237656372392129,0,0,4,4.637026044058752,175,7940,4950.123753
1,0,0,3,1,1445.0867050000006,1,3.352274363668045,4.348768720646628,8393,207,481.6955683333336,7.701043084314673,0,0,3,5.260440376965761,210,8396,4335.260115000002
1,0,0,3,1,1500.214316,1,3.1267836497283574,4.4572693021030725,975,133,500.07143866666667,7.584052951831429,0,2,3,5.081308792757331,136,978,4500.642948000001
0,0,0,2,1,1044.069802,1,2.922924993594844,4.3013329860175595,6614,229,522.034901,7.224257979612403,0,0,1,4.613544488240438,231,6616,2088.139604
1,0,0,2,1,1094.196004,1,2.413185327318803,4.338805945271422,6417,63,547.098002,6.7519912725902245,0,1,2,3.8222606296393318,65,6419,2188.392008
0,0,0,2,1,749.8295842,1,3.1467290851632885,4.349345592184096,587,47,374.9147921,7.496074677347384,0,1,0,4.985931156152137,49,589,1499.6591684
0,0,0,2,1,1085.77633,1,2.9425682304066463,4.2907275421923945,7983,178,542.8881650000002,7.233295772599042,0,0,2,4.630908211743466,180,7985,2171.55266
1,0,0,2,1,1235.016346,1,3.0148884174149755,4.289104386490071,1564,296,617.508173,7.303992803905048,0,2,2,4.733296133509229,298,1566,2470.032692
0,1,0,2,1,581.0206839,0,2.955779692650831,4.291599886483737,2280,192,290.51034195,7.247379579134568,0,0,0,4.651074899387258,194,2282,1162.0413678
0,0,1,3,1,1356.521739,1,2.5697420847430195,4.3839803873555425,9788,59,452.17391299999997,6.953722472098563,0,0,3,4.137624966929685,62,9791,4069.5652170000003
1,0,0,5,1,1924.063622,1,2.8726223878904507,4.3296362913797495,5974,274,384.8127244,7.202258679270201,1,2,4,4.56874191285536,279,5979,9620.31811
0,0,1,1,1,647.7732794,1,3.423033332511053,4.341496225242729,10276,57,647.7732794,7.764529557753782,0,3,0,5.342328748017067,58,10277,647.7732794
0,0,0,3,1,1255.298337,1,3.423211483413752,4.339499489293178,8013,188,418.432779,7.7627109727069294,0,1,3,5.340097552599755,191,8016,3765.8950109999996
2,1,1,2,1,895.2380952,0,2.5659719113980914,4.384185053610893,4976,59,447.6190476,6.9501569650089845,0,0,1,4.131381192397139,61,4978,1790.4761904
0,1,1,2,1,1040.041602,1,3.3501305177776346,4.349110390526718,8056,207,520.020801,7.699240908304353,0,0,1,5.258071442162256,209,8058,2080.083204
1,0,1,2,1,1150.337168,1,3.366499478500025,4.374980506413866,2479,254,575.168584,7.741479984913892,0,2,2,5.310672786416468,256,2481,2300.674336
0,0,0,3,1,1661.257008,1,3.3475104177145285,4.3483548497032585,7954,88,553.752336,7.695865267417787,0,3,4,5.253755862989435,91,7957,4983.771024
0,1,1,2,1,559.6925294,0,2.942331496826876,4.287990642747287,2676,178,279.8462647,7.230322139574162,0,0,0,4.627609334886313,180,2678,1119.3850588
1,1,1,2,1,1136.363636,1,2.804370173924214,4.389705451948824,3239,299,568.181818,7.194075625873039,0,2,2,4.526571976556636,301,3241,2272.727272
1,0,0,1,1,31.78006662,1,3.353166199393078,4.348989467930571,6461,207,31.78006662,7.702155667323649,0,0,0,5.261864248436126,208,6462,31.78006662
0,0,1,3,1,1600.272387,1,3.4423845574955974,4.325323959616295,6594,127,533.424129,7.767708517111893,0,2,4,5.346811568979941,130,6597,4800.817161
1,0,0,2,1,1149.954002,1,2.563625404499391,4.383605387787096,405,59,574.977001,6.947230792286486,0,0,2,4.126824437628716,61,407,2299.908004
1,0,0,2,1,1796.662786,1,3.3877313198632035,4.332458312192788,77,138,898.3313929999998,7.720189632055991,0,2,4,5.286294371244285,140,79,3593.325572
0,0,1,3,1,1630.094044,1,2.9209181521355534,4.301031848917808,909,229,543.3646813333334,7.2219500010533615,0,0,4,4.610267447623528,232,912,4890.282132
0,0,1,1,1,600.0109093,1,2.9492631137687746,4.2889424280519615,7493,192,600.0109093,7.238205541820736,0,0,0,4.638728616917153,193,7494,600.0109093
0,0,0,3,1,1200.1297439999996,1,3.290734984623403,4.327614006535299,5083,124,400.04324799999983,7.618348991158703,0,3,2,5.154668384723336,127,5086,3600.3892319999986
0,0,0,3,1,1650.165017,1,3.0528064116206144,4.3700280132551255,3659,199,550.0550056666667,7.42283442487574,0,1,4,4.877219156488433,202,3662,4950.495051
0,0,0,3,1,1700.1545600000006,1,2.2984649167130056,4.334619607903758,6350,161,566.7181866666667,6.6330845246167645,0,1,4,3.607450205599838,164,6353,5100.463680000002
0,0,0,2,1,666.0666067000002,1,3.1215220583622663,4.3298292870164525,2137,121,333.0333033500001,7.4513513453787175,0,1,0,4.928734400502215,123,2139,1332.1332134000004
1,1,1,2,1,990.0990099,1,3.350026886751984,4.349328414738552,8072,207,495.04950495,7.699355301490535,0,0,1,5.2582004915588465,209,8074,1980.1980198
0,0,1,2,1,660.974938,1,2.9426539131995613,4.292488586519191,5967,178,330.487469,7.235142499718753,0,0,0,4.632933864958175,180,5969,1321.949876
0,0,0,1,1,750.0394758,1,2.9541235112798057,4.288192489993548,4921,172,750.0394758,7.242316001273353,0,0,0,4.644978659127078,173,4922,750.0394758
0,0,1,2,1,699.8223801,1,3.346191062169737,4.34843400510444,7948,88,349.91119005,7.6946250672741785,0,3,0,5.2521373121185935,90,7950,1399.6447602
0,0,1,3,1,2015.503876,1,3.3458296929282882,4.344122332671106,8380,104,671.8346253333334,7.689952025599394,0,1,4,5.246460410898389,107,8383,6046.511628
0,0,1,3,1,1601.70697,1,3.423033332511053,4.341496225242729,10276,57,533.9023233333334,7.764529557753782,0,3,4,5.342328748017067,60,10279,4805.12091
1,0,0,2,1,850.0772798,1,3.121810894389039,4.288651286874331,8589,195,425.0386399,7.4104621812633695,0,2,1,4.882257442377102,197,8591,1700.1545596
1,0,0,3,1,1994.870333,1,3.292820469398978,4.3274437117023385,9753,124,664.9567776666668,7.620264181101318,0,3,4,5.1572071691286245,127,9756,5984.610999
1,0,0,2,1,930.1405106,1,3.3508719345487674,4.3488494843492775,8419,207,465.0702553,7.6997214188980445,0,0,1,5.258718343374216,209,8421,1860.2810212
0,0,1,1,1,525.030525,1,3.3020125718310047,4.326903713987911,4108,229,525.030525,7.6289162858189155,0,0,0,5.1686256085536435,230,4109,525.030525
0,1,1,2,1,750.1875468999997,1,3.206409643916518,4.362064842211598,3892,172,375.09377344999984,7.568474486128117,0,0,0,5.082467790612553,174,3894,1500.3750937999994
1,0,0,1,1,763.9726578,1,3.104586678466073,4.293195420967266,4100,294,763.9726578,7.397782099433338,0,1,0,4.863677768785418,295,4101,763.9726578
1,0,0,3,1,1500.110302,1,3.0560929546587876,4.4026999000116085,641,236,500.0367673333333,7.458792854670397,0,2,3,4.9184202259218,239,644,4500.330906
1,0,0,2,1,1000.0,1,3.3459218881322688,4.374856566057331,7016,29,500.0,7.7207784541896,0,2,1,5.283699145076119,31,7018,2000.0
0,1,1,2,1,633.8742394,0,3.206409643916518,4.362064842211598,1371,172,316.9371197,7.568474486128117,0,0,0,5.082467790612553,174,1373,1267.7484788
0,1,0,4,1,2424.242424,1,2.565675324652807,4.385196692227765,2541,59,606.060606,6.950872016880572,0,0,4,4.1318276068760635,63,2545,9696.969696
0,0,0,3,1,1654.285714,1,3.013267380988647,4.45226396483416,6494,48,551.4285713333334,7.465531345822807,0,1,4,4.910958453829158,51,6497,4962.857142000001
0,1,1,2,1,1354.166667,0,3.3500574088535844,4.343758096058512,7992,104,677.0833335,7.693815504912096,0,1,3,5.251505728262713,106,7994,2708.333334
0,0,1,3,1,1850.048685,1,3.3519387527802627,4.3488931328000096,8401,207,616.682895,7.700831885580273,0,0,4,5.260155462203221,210,8404,5550.146055
0,0,1,2,1,1080.159181,1,3.4226326623822203,4.341465022917759,10276,188,540.0795905,7.764097685299978,0,1,2,5.341782149315044,190,10278,2160.318362
0,0,0,2,1,1149.185123,1,3.3541791466985265,4.348565503240345,8346,207,574.5925615,7.702744649938872,0,0,2,5.262664737359185,209,8348,2298.370246
1,0,0,2,1,610.1281269,1,3.120159851929043,4.481193006168381,876,164,305.06406345,7.601352858097424,0,0,0,5.099078876166485,166,878,1220.2562538
1,1,1,2,1,1275.239107,1,3.423033332511053,4.341496225242729,10276,57,637.6195535,7.764529557753782,0,3,3,5.342328748017067,59,10278,2550.478214
0,0,1,4,1,1850.038089,1,2.9536542822665877,4.2898044321562825,5396,192,462.50952225,7.24345871442287,0,0,4,4.646043277194389,196,5400,7400.152356
1,0,0,1,1,650.0956022999999,1,2.588493092708976,4.313969931986998,9581,292,650.0956022999999,6.902463024695973,0,2,0,4.102912787765742,293,9582,650.0956022999999
1,0,0,2,1,870.5882353000003,1,2.563024429051952,4.383709218335734,6347,59,435.29411765000015,6.946733647387687,0,0,1,4.125894418700161,61,6349,1741.1764706000006
0,0,0,4,1,2465.367457,1,2.559155141830245,4.352864613829187,1265,24,616.34186425,6.912019755659433,0,0,4,4.090287550901031,28,1269,9861.469828
0,0,0,2,1,1217.532468,1,2.95290305757857,4.288719572289608,2819,172,608.7662339999998,7.241622629868178,0,0,2,4.6437774067229265,174,2821,2435.064936
1,0,1,2,1,1462.765957,1,2.947524214928248,4.289084386605024,1667,172,731.3829785,7.2366086015332725,0,0,3,4.636352543632484,174,1669,2925.531914
1,1,1,1,1,696.0153123,1,3.3460709255265764,4.348136664827683,8059,22,696.0153123,7.694207590354259,0,2,0,5.251622065978796,23,8060,696.0153123
0,0,1,1,1,660.0353257999999,1,2.562632059214069,4.351541138183826,1345,24,660.0353257999999,6.914173197397895,0,0,0,4.094951985996083,25,1346,660.0353257999999
1,0,0,2,1,1309.662398,1,2.5549207773931326,4.31589431077385,4442,183,654.831199,6.870815088166982,0,1,3,4.0484004307444295,185,4444,2619.324796
1,0,0,1,1,570.0521878999998,1,3.0495603451776376,4.369529380789069,3145,199,570.0521878999998,7.419089725966708,0,1,0,4.872014034725284,200,3146,570.0521878999998
0,0,1,2,1,975.0,1,3.206409643916518,4.362064842211598,6216,172,487.5,7.568474486128117,0,0,1,5.082467790612553,174,6218,1950.0
0,0,0,2,1,969.2966798,1,2.562632059214069,4.351541138183826,266,24,484.6483399,6.914173197397895,0,0,1,4.094951985996083,26,268,1938.5933596
