POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,RESALE,LONGITUDE,LATITUDE,Rare_House,City_Type,CITY,CITY_IN,TARGET(PRICE_IN_LACS)
1,0,1,2,1,1121.136928,1,2.5590676324414026,4.353327320966224,0,0,4,60,3.906004933102584
0,1,1,2,1,1084.285714,0,3.347431348363562,4.350041921413191,0,0,41,60,4.3294166844015844
1,0,1,1,1,560.0280014,1,2.8691463055309607,4.3296658760121725,0,2,42,60,2.772588722239781
0,0,0,4,1,2380.057622,1,2.564298145469027,4.35113079837553,0,0,4,60,5.247024072160486
1,0,0,3,1,1420.0,1,3.186083506042095,4.457796747028357,0,2,42,60,3.751854253275325
1,0,1,2,1,935.0393701,1,3.05465295036268,4.402771905777048,0,2,42,60,3.6375861597263857
0,0,0,2,1,1099.975556,1,2.9464477497089483,4.291364784625936,0,0,34,60,4.499809670330263
1,0,0,2,1,1250.0,1,3.3038055133135917,4.356078294612682,0,2,42,60,3.32862668882732
0,0,0,2,1,1036.814425,1,3.2367637182700615,4.404140424958503,0,2,42,60,3.7232808808312687
0,0,0,3,1,1630.181649,1,2.568323658100486,4.384180688034263,0,0,9,60,4.941642422609304
1,0,0,2,1,1375.205255,1,2.915316913120706,4.302332390238312,0,0,46,60,4.204692619390967
1,0,0,3,1,1451.278507,1,3.290734984623403,4.327614006535299,0,3,24,60,3.7376696182833684
1,0,0,1,1,350.0,1,2.91824910413261,4.30230061851496,0,0,46,60,3.4499875458315867
0,0,0,1,1,665.1147323,1,3.0525850851467737,4.288127958229824,0,1,54,60,2.9957322735539917
1,0,0,3,1,1684.1039489999994,1,3.3485295992389115,4.3445292247802,0,1,53,60,3.910021002757473
0,1,0,2,1,1174.455591,1,2.9453848474814066,4.288330601433773,0,0,38,60,5.48063892334199
1,0,0,2,1,387.4967709,1,3.2757174507583673,4.3850107776867935,0,2,42,60,2.7080502011022096
1,1,1,4,1,1698.031581,1,3.355735123864461,4.349202132082888,0,0,17,60,4.363098624788363
0,0,0,3,1,1619.810091,1,2.300415741652026,4.3344581052547655,0,2,42,60,4.465908118654584
1,0,0,2,1,1100.244499,1,3.0726933146901194,4.290459441148391,0,2,42,60,3.2958368660043287
0,0,0,3,1,1680.2016239999994,1,3.206409643916518,4.362064842211598,0,0,31,60,4.787491742782046
0,0,1,2,1,1393.566369,1,2.95290305757857,4.288719572289608,0,0,38,60,5.48063892334199
0,0,1,3,1,1705.298013,1,3.4121326068855504,4.356558302540887,0,1,11,60,4.529368472571809
0,0,1,3,1,1466.27566,1,2.953868069455292,4.289956986171905,0,0,31,96,4.941642422609304
0,0,0,2,1,1493.295408,1,2.557824032518948,4.35253989233596,0,0,4,60,4.297285406218791
0,0,1,2,1,982.0958399,1,2.1728556068125484,4.358416726372632,0,2,42,60,3.6189933266497696
0,1,1,2,1,1091.703057,1,2.9546758765636234,4.288715455535724,0,0,34,35,5.0106352940962555
1,0,0,3,1,1275.045537,1,2.5526397503188525,4.352333126234865,0,0,4,60,3.5553480614894135
0,0,0,2,1,1200.192031,1,2.562632059214069,4.351541138183826,0,0,4,60,3.912023005428147
0,0,1,3,1,1889.728768,1,3.346675864622589,4.343334609740351,0,1,19,60,4.442651256490317
0,0,0,3,1,1350.21097,1,2.562632059214069,4.351541138183826,0,0,4,60,3.871201010907892
1,0,0,1,1,501.1135857,1,3.044522437723423,4.3694478524670215,0,1,40,60,2.19722457733622
1,0,0,2,1,956.0229446,1,2.562805985156286,4.385131559402355,0,0,9,60,4.174387269895637
0,0,0,3,1,1877.279554,1,3.206409643916518,4.362064842211598,0,0,31,60,5.857933154483459
0,0,0,3,1,1550.044287,1,2.5910883531788667,4.345247044553813,0,0,4,60,4.941642422609304
0,0,0,2,1,1100.009167,1,2.9577758568410406,4.290206347479055,0,0,31,29,4.787491742782046
0,0,0,2,1,1230.053191,1,2.947300145282057,4.288272942913324,0,0,31,60,5.913503005638268
0,0,1,1,1,556.0851605,1,2.9426539131995613,4.292488586519191,0,0,31,60,3.5553480614894135
1,0,1,3,1,1238.174736,1,3.354168665232379,4.348768410501438,0,3,15,60,3.795489189172194
0,0,0,2,1,1206.116735,1,3.3514035940311397,4.3485439952422125,0,0,41,60,4.02535169073515
1,0,0,4,1,2500.0,1,2.5646334229440977,4.35364508694623,0,0,4,109,5.075173815233828
1,0,0,1,1,655.0218341,1,2.554121718809473,4.353961466405538,0,0,4,60,3.4011973816621555
1,1,1,3,1,2318.034307,1,3.35174891085645,4.348133031242475,0,0,41,60,5.521460917862246
0,0,0,2,1,1207.983193,1,2.9183576409006813,4.303066960099882,0,0,46,60,4.5217885770490405
0,1,1,2,1,1275.235532,1,3.29216070980713,4.327780656455312,0,0,17,67,3.634951112088381
1,0,0,1,1,726.0221627999997,1,3.289989656195474,4.324980951979538,0,3,24,60,2.9444389791664403
1,0,1,1,1,585.1375073,1,3.3552236326694844,4.350050323360653,0,0,17,60,2.9957322735539917
0,1,0,2,1,1207.997778,1,3.242982900211434,4.444313286317947,0,2,42,60,3.7727609380946383
1,1,1,3,1,1356.238698,1,2.5696430938566457,4.352302079946154,0,0,4,60,4.31748811353631
0,1,1,3,1,1365.1162789999996,0,3.423033332511053,4.341496225242729,0,3,8,112,4.072439726834051
0,0,0,3,1,1400.180668,1,3.2896083609275286,4.3286489193897095,0,3,24,31,3.4339872044851463
0,0,0,2,1,850.0380614000003,1,2.5664588330144857,4.384872444014554,0,0,9,60,4.204692619390967
0,0,0,2,1,750.0669703,1,3.113697514832144,4.481763366461418,0,0,29,60,3.332204510175204
1,0,0,3,1,1200.154859,1,3.1245651453969594,4.353112624509238,0,1,6,60,3.4339872044851463
2,1,1,2,1,939.6533723,0,2.7395032598863973,4.302651391696217,0,2,42,60,4.499809670330263
0,0,0,2,1,810.0147275,1,2.5718485799218085,4.385395952143486,0,0,9,60,3.49650756146648
1,0,0,2,1,815.3756552,1,3.104586678466073,4.293195420967266,0,1,56,60,2.6390573296152584
0,0,0,2,1,1080.159181,1,3.115340753184367,4.481167875673758,0,0,29,70,4.043051267834549
0,0,0,2,1,1139.438826,1,3.206409643916518,4.362064842211598,0,0,31,60,5.075173815233828
0,0,0,3,1,1400.0,1,3.3534880082279463,4.349012542537741,0,0,41,60,4.297285406218791
2,1,0,3,1,923.8095238,0,3.1708998851280734,4.4600828051036325,0,2,42,60,2.9652730660692823
0,0,1,3,1,1650.453956,1,3.4264973869879793,4.339261033823946,0,1,37,60,3.929862923556477
0,1,0,3,1,1182.866557,1,3.355501724563076,4.348602714603719,0,0,17,60,3.5807372954942327
0,0,1,2,1,1182.033097,1,2.568933717040675,4.350814566541114,0,0,4,60,4.499809670330263
0,0,0,2,1,975.0812568,1,2.5628885431339445,4.35217109803604,0,2,42,60,3.2958368660043287
0,1,1,1,1,716.0561829,1,3.206409643916518,4.362064842211598,0,0,31,60,3.951243718581428
1,0,0,1,1,502.0080321,1,2.764220682653276,4.310799125385514,0,2,42,60,2.9957322735539917
0,0,0,2,1,910.021613,1,3.0517731826624996,4.370327604612102,0,1,40,60,4.382026634673881
1,0,0,2,1,767.0182167,1,2.40340850153003,4.3434240634315175,0,1,10,60,3.4657359027997265
1,0,0,2,1,1169.465649,1,3.2291297927872855,4.465826563604924,0,2,42,60,3.6454498961866
0,0,0,3,1,1510.366607,1,2.9190461346287875,4.302005947591224,0,0,46,60,4.700480365792417
1,0,0,2,1,1200.369344,1,3.4314032237192214,4.34536265030229,0,2,42,60,3.258096538021482
1,0,0,2,1,900.0473708999997,1,3.125007289395136,4.32979305625256,0,1,23,60,3.6375861597263857
0,0,0,2,1,890.0316456,1,3.1135153092103742,4.481306198765705,0,0,29,60,3.80666248977032
1,0,0,3,1,1560.410165,1,3.1654225573119894,4.465122522798628,0,2,42,60,3.5553480614894135
0,0,1,2,1,1400.030271,1,2.9504472093383063,4.288693499228773,0,0,31,60,5.913503005638268
1,0,0,2,1,1100.063465,1,2.562632059214069,4.351541138183826,0,0,4,60,3.951243718581428
0,0,0,2,1,1045.19774,1,2.9192739260462464,4.302384722712679,0,0,46,60,3.9473901492654373
0,1,1,3,1,1285.0,0,3.347431348363562,4.350041921413191,0,0,41,60,4.20200243692861
0,1,1,3,1,1600.170685,1,3.044522437723423,4.343805421853683,0,1,32,60,4.31748811353631
1,0,1,3,1,1544.94382,1,3.352274363668045,4.348768720646628,0,0,41,60,4.343805421853683
1,0,1,2,1,1082.038166,1,3.352625748613059,4.348854743455388,0,0,41,60,4.007333185232471
1,0,0,1,1,661.1165524,1,3.030594222234128,4.343975848888613,0,2,42,60,3.2958368660043287
0,0,1,3,1,1720.1218420000002,1,3.3462515300648334,4.343443914959498,0,1,19,60,4.564348191467836
1,0,1,3,1,1365.103003,1,2.8630256835433974,4.363271985556695,0,1,51,60,4.007333185232471
1,0,0,3,1,1352.313167,1,3.3655702040190043,4.346658490836092,0,2,42,60,3.6375861597263857
0,0,0,2,1,1215.932914,1,2.5603773834365215,4.353454820199627,0,0,4,60,4.465908118654584
0,1,1,1,1,478.121175,0,2.956060710783293,4.2902982089731,0,0,34,9,4.135166556742356
0,0,0,2,1,940.3669725,1,3.3512636538730227,4.348554064248448,0,0,41,60,3.0204248861443626
1,0,1,3,1,1320.190107,1,3.352032312224525,4.348808573503272,0,0,41,60,4.31748811353631
1,0,0,3,1,1710.051302,1,2.562632059214069,4.351541138183826,0,0,4,60,4.499809670330263
0,1,1,2,1,529.9065421,0,3.206409643916518,4.362064842211598,0,0,31,60,4.037774210733707
2,1,1,3,1,1360.714286,0,3.242982900211434,4.444313286317947,0,2,42,60,3.6402142821326553
0,0,0,3,1,1910.299003,1,3.423033332511053,4.341496225242729,0,3,8,112,4.23410650459726
1,0,0,1,1,653.4401165,1,2.922209514744916,4.303835337082524,0,0,46,60,3.5807372954942327
0,1,1,2,1,641.4662085,0,3.206409643916518,4.362064842211598,0,0,31,36,4.941642422609304
1,0,1,2,1,899.9742864,1,3.3541791466985265,4.348565503240345,0,0,41,60,3.5553480614894135
1,0,1,1,1,1000.0,1,2.770331614387257,4.304050241742536,0,2,42,60,3.332204510175204
1,0,0,2,1,939.8496241,1,2.8800539339701325,4.423146744753279,0,1,59,60,3.4011973816621555
0,0,0,3,1,1910.226983,1,3.423033332511053,4.341496225242729,0,3,8,112,4.316153890523174
1,1,1,2,1,1020.199959,1,3.3527017491140265,4.349034492635739,0,0,41,60,3.912023005428147
0,1,0,2,1,709.113608,1,3.1129357635284354,4.480889484901042,0,0,29,60,3.3463891451671604
0,0,0,2,1,1050.098447,1,2.9426832282110844,4.288173680100944,0,0,38,60,4.564348191467836
1,0,0,2,1,688.0733945000003,1,3.35573617037542,4.349416920630331,0,0,17,60,2.7080502011022096
0,0,1,3,1,1253.989968,1,2.953868069455292,4.289956986171905,0,0,38,96,5.393627546352364
0,1,1,2,1,748.9616668,0,2.9504472093383063,4.288693499228773,0,0,31,60,5.393627546352364
0,0,0,2,1,966.0826234,1,2.925191883849582,4.300625563175127,0,0,46,60,4.0960098415411625
0,0,1,3,1,1650.165017,1,3.099028660362856,4.328352877653061,0,1,23,60,4.007333185232471
0,1,1,2,1,1164.483261,1,2.5712078857983127,4.351828127739913,0,0,4,60,4.1588830833596715
0,0,1,1,1,714.2857142999999,1,2.9541235112798057,4.288192489993548,0,0,31,60,4.605170185988092
1,0,0,2,1,784.0062721,1,2.9140001187346316,4.301566528443353,0,0,46,60,3.688879454113936
0,1,1,3,1,1366.31331,1,3.423033332511053,4.341496225242729,0,3,8,112,4.060443010546419
0,0,0,3,1,1756.036375,1,2.95603313797495,4.291041107564116,0,0,38,36,5.634789603169249
1,0,0,3,1,1764.2341620000002,1,2.5640181547961145,4.351295482999209,0,0,4,60,4.700480365792417
0,0,0,1,1,549.976088,1,3.3396836146732825,4.3419933915074775,0,1,5,60,2.4423470353692043
1,0,0,2,1,1100.0,1,2.5569789084251466,4.351211693820468,0,0,4,60,3.49650756146648
1,0,0,1,1,812.5,1,2.5566169701085286,4.31543192102064,0,1,35,60,3.258096538021482
0,1,1,2,1,764.2338556,1,2.9578471600902323,4.288660769713819,0,0,38,60,4.605170185988092
0,0,1,3,1,1710.526316,1,3.29216070980713,4.327780656455312,0,0,17,67,3.951243718581428
1,0,0,2,1,540.0864138,1,2.5750390540788546,4.383660549108392,0,0,9,60,3.1135153092103742
1,0,0,2,1,1241.2547960000004,1,2.8618476757027027,4.363646945770514,0,1,51,60,4.007333185232471
0,0,0,3,1,1600.0,1,2.554007793191114,4.351444197947277,0,0,4,60,4.0943445622221
1,0,0,3,1,1560.096682,1,2.5646334229440977,4.35364508694623,0,0,4,109,4.262679877041316
0,1,1,1,1,472.0017164,1,3.206409643916518,4.362064842211598,0,0,31,9,4.189654742026425
1,0,0,3,1,1801.152738,1,2.5554187777313078,4.351555571448791,0,0,4,60,5.0106352940962555
0,0,0,2,1,1175.015461,1,2.9293072273798852,4.299706907391064,0,0,46,60,4.553876891600541
0,1,1,2,1,679.4401412999998,1,3.206409643916518,4.362064842211598,0,0,31,9,4.605170185988092
0,0,1,2,1,1283.14799,1,3.350407399188402,4.343588411295609,0,1,19,60,4.31748811353631
1,0,0,2,1,1100.0,1,3.026820585111229,4.372230130238823,0,1,40,60,3.49650756146648
0,1,1,2,1,723.9382239,1,2.9546758765636234,4.288715455535724,0,0,31,35,5.1929568508902095
0,0,0,2,1,1100.173712,1,2.562632059214069,4.351541138183826,0,0,4,60,3.6375861597263857
1,0,0,2,1,1116.071429,1,2.567392524343429,4.352318433772913,0,0,4,60,3.80666248977032
0,1,1,2,1,1125.0,1,3.044522437723423,4.343805421853683,0,1,32,60,3.58351893845611
0,0,1,3,1,1350.186728,1,3.423033332511053,4.341496225242729,0,3,8,112,3.8501476017100575
1,0,1,2,1,1000.0,1,3.293286691144866,4.3931549471767255,0,1,32,60,3.912023005428147
0,1,1,3,1,1587.061669,1,2.953649067373897,4.288598807132407,0,0,38,60,5.3471075307174685
0,0,1,3,1,2000.444543,1,2.9504472093383063,4.288693499228773,0,0,38,60,5.886104031450156
0,0,1,3,1,1380.330293,1,3.34575411963746,4.348310686462467,0,3,15,60,4.02535169073515
0,1,1,3,1,1424.963925,1,3.4255647381104497,4.339249605317823,0,1,37,60,3.676300671907076
0,0,1,1,1,600.0705965,1,2.9572693172304727,4.292164520919905,0,0,31,60,3.5263605246161616
1,0,1,2,1,1336.302895,1,3.28772061072435,4.394532040126234,0,1,32,60,3.871201010907892
0,0,1,2,1,511.9279205,0,2.955873252725704,4.290351407915751,0,0,31,60,4.605170185988092
0,1,1,3,1,1046.325879,1,3.3475118597576294,4.34853216823121,0,3,15,60,3.265759410767051
0,0,0,2,1,950.1965924,1,3.3523572162426816,4.34795265434013,0,0,41,60,3.3672958299864737
0,0,0,2,1,1200.192031,1,2.9555915573276352,4.288292025506013,0,1,6,60,3.218875824868201
1,0,0,5,1,490.0459418,1,3.242982900211434,4.444313286317947,1,2,42,60,3.871201010907892
0,1,0,2,1,690.625,0,3.159125820462427,4.4695795316817435,0,2,42,60,3.095577608523707
0,0,1,3,1,1145.387905,0,2.9575038399285023,4.289964332300862,0,0,34,40,5.0106352940962555
0,0,0,2,1,964.585917,1,2.9480373394011448,4.289073494867019,0,0,34,60,4.941642422609304
1,0,0,3,1,1657.0008289999994,1,2.5695847512506242,4.385342381504668,0,0,9,60,4.787491742782046
0,1,1,3,1,1799.084298,1,3.423033332511053,4.341496225242729,0,3,8,112,4.2017030805426
0,0,1,3,1,906.0159459,0,2.9575038399285023,4.289964332300862,0,0,34,40,5.0106352940962555
0,0,0,3,1,1480.0818769999994,1,3.346299986263046,4.343097236084392,0,1,19,60,4.543294782270004
0,0,0,3,1,1100.016923,1,3.1138689799948223,4.481343119419726,0,0,29,60,4.174387269895637
1,0,1,2,1,737.1007371000003,1,3.429866888921732,4.32916917024152,0,2,42,60,3.1780538303479458
0,1,1,1,1,676.3636364,1,3.0525850851467737,4.288127958229824,0,1,54,60,2.923161580719156
1,0,0,3,1,1200.274348,1,2.9155016732297363,4.302591832813159,0,2,42,60,3.5553480614894135
0,0,0,3,1,1744.0938640000006,1,2.5592330504654277,4.351862486747604,0,0,4,60,5.393627546352364
2,1,0,3,1,1233.870968,0,3.1508350714015703,4.446581405679423,0,1,50,60,4.33729074083249
0,0,1,2,1,1035.196687,1,3.29216070980713,4.327780656455312,0,0,17,67,3.5553480614894135
1,0,0,2,1,890.2077151000003,1,2.859339648648436,4.363098624788363,0,1,51,60,3.49650756146648
0,0,0,2,1,850.0188893,1,2.9190461346287875,4.302005947591224,0,0,46,60,3.80666248977032
0,0,0,3,1,1969.91404,1,3.347431348363562,4.350041921413191,0,0,41,60,4.700480365792417
1,0,0,3,1,1525.423729,1,3.0525850851467737,4.288127958229824,0,1,54,60,3.58351893845611
1,0,1,2,1,985.2216749,1,3.3526723223493256,4.3493894514508735,0,0,41,59,3.7376696182833684
0,0,1,3,1,1637.835848,1,3.4239965605613527,4.339340716626944,0,1,37,60,3.795489189172194
0,0,0,3,1,1811.76252,1,2.947524214928248,4.289084386605024,0,0,34,14,5.966146739123692
0,0,0,2,1,1209.482342,1,3.3396836146732825,4.3419933915074775,0,1,5,60,3.218875824868201
1,0,0,2,1,1145.127366,1,2.5736719738239393,4.3515459063390445,0,0,4,60,3.8918202981106265
0,0,0,3,1,1693.093255,1,3.346191062169737,4.34843400510444,0,3,15,60,4.143134726391533
1,0,0,3,1,1200.120012,1,3.290734984623403,4.327614006535299,0,3,24,60,3.688879454113936
0,0,0,2,1,803.1206976,1,2.9269136190332397,4.3020864207060185,0,0,46,60,3.5553480614894135
1,0,0,2,1,1250.0,1,3.104092206459153,4.292214366119802,0,1,56,60,3.4339872044851463
1,0,0,2,1,845.0024142999997,1,2.5868764233717174,4.349263228168644,0,0,4,60,3.5553480614894135
1,0,0,2,1,1480.541455,1,3.4245613070604675,4.341736139507818,0,2,42,60,3.5553480614894135
0,0,0,2,1,576.0230409,1,2.955779692650831,4.291599886483737,0,0,31,60,3.871201010907892
0,0,0,3,1,1649.862511,1,2.2956079089563874,4.334296366740936,0,1,28,60,4.276666119016055
2,1,1,2,1,709.0771938999999,0,2.9226256306719707,4.301644273491289,0,0,34,60,4.437934266612177
0,0,1,1,1,750.0,1,2.9541235112798057,4.288192489993548,0,0,31,60,4.787491742782046
2,0,1,2,1,1080.0,0,2.5500806720769322,4.351349362177613,0,0,4,60,3.5582011304718195
1,0,0,3,1,1700.1020059999994,1,2.5612101445409676,4.351273311776526,0,0,4,60,5.0106352940962555
1,0,0,3,1,1244.813278,1,3.152688713552304,4.446589069588017,0,1,50,60,3.7376696182833684
0,1,1,2,1,1093.038386,1,2.9241395969290056,4.3006091282307795,0,0,46,60,4.207673247529104
1,0,0,2,1,900.0692361,1,3.3523572162426816,4.34795265434013,0,0,41,60,3.6635616461296463
1,0,0,3,1,1200.0,1,2.5494522021508526,4.353007369356111,0,0,4,60,4.0943445622221
0,0,1,1,1,720.0250443,1,3.206409643916518,4.362064842211598,0,0,31,60,4.23410650459726
1,0,0,2,1,840.0,1,3.302559551365146,4.356323201063535,0,2,42,60,3.0445224377234235
1,0,0,2,1,1289.785729,1,2.553532587296246,4.352346440689658,0,0,4,60,4.127134385045092
1,0,0,3,1,1373.074347,1,2.562121671014134,4.3535652626604415,0,0,4,60,4.4067192472642525
1,0,0,2,1,850.1594049,1,2.922209514744916,4.303835337082524,0,0,46,60,3.688879454113936
2,1,1,2,1,1150.180743,0,3.0537167544399217,4.370688904827672,0,0,31,60,3.5553480614894135
1,0,0,2,1,1000.0,1,3.2757174507583673,4.3850107776867935,0,2,42,60,3.4011973816621555
0,0,1,3,1,1312.479493,0,3.206409643916518,4.362064842211598,0,0,31,60,4.787491742782046
1,0,0,2,1,700.0,1,2.9806596501312677,4.287105150567595,0,1,43,60,3.0445224377234235
1,0,0,3,1,1520.213832,1,2.562632059214069,4.351541138183826,0,0,4,60,4.51085950651685
0,0,0,3,1,1442.834882,1,2.947524214928248,4.289084386605024,0,0,31,15,5.521460917862246
0,0,1,2,1,1050.052503,1,3.3584194477612215,4.341351960030687,0,0,38,21,4.499809670330263
0,0,0,3,1,1236.263736,1,3.1129294042682574,4.479984068770179,0,0,29,60,3.2958368660043287
0,1,1,2,1,1248.020272,1,3.2345326151442384,4.405028794864125,0,2,42,60,3.673765816303888
0,1,1,3,1,1500.032609,1,2.9504472093383063,4.288693499228773,0,0,34,60,5.4380793089231965
1,0,0,2,1,1100.244499,1,2.5549021296063135,4.352511247114906,0,0,4,60,3.80666248977032
2,1,0,2,1,810.0,0,2.574859398089508,4.384634331674703,0,0,9,60,3.7013019741124933
0,1,1,3,1,1564.102564,1,2.560176446761811,4.352909309966789,0,0,4,60,4.373238128640804
1,0,0,2,1,861.0658599,1,3.355735123864461,4.349202132082888,0,0,17,60,3.6109179126442235
1,1,0,3,1,1300.0,1,3.1181094510724163,4.4819421368650785,0,0,29,60,4.174387269895637
0,1,0,2,1,1340.399002,1,3.0525850851467737,4.288127958229824,0,1,54,60,3.7612001156935615
1,0,0,2,1,1000.0,1,3.122634315511112,4.292033270522124,0,2,42,60,2.8033603809065357
0,0,0,3,1,1536.09831,1,2.9209181521355534,4.301031848917808,0,0,46,60,5.075173815233828
0,0,0,2,1,1300.264869,1,3.3547671207293477,4.348036160941303,0,0,17,60,3.9889840465642745
0,0,1,3,1,1624.69537,1,3.352625748613059,4.348854743455388,0,0,41,60,4.382026634673881
1,0,0,4,1,2100.350058,1,3.114391725045795,4.481710531273759,0,0,29,60,4.499809670330263
1,0,0,5,1,2025.111381,1,3.2761064583224724,4.386156968091,1,2,42,60,3.912023005428147
1,0,0,2,1,1400.037334,1,2.9241621552462846,4.3014092723346415,0,0,46,60,4.31748811353631
0,0,0,3,1,1450.017059,1,3.3532039000568763,4.348566795773575,0,0,41,60,4.442651256490317
1,0,1,3,1,1587.989028,1,2.5549456405679747,4.351926898654038,0,0,4,60,4.700480365792417
1,0,0,2,1,1140.215716,1,2.558519499388778,4.351463813574044,0,1,5,60,3.6109179126442235
1,0,0,2,1,925.0902527,1,3.1280777820457986,4.456188866962639,0,2,42,60,3.713572066704309
1,0,1,3,1,1374.381528,1,3.066781056871824,4.407416321324837,0,2,42,60,3.218875824868201
0,0,0,2,1,885.0381964,1,3.206409643916518,4.362064842211598,0,0,31,60,5.247024072160486
0,1,1,1,1,679.4117647,0,3.206409643916518,4.362064842211598,0,0,31,40,4.238444906195857
0,0,0,2,1,985.2038975,1,3.3523572162426816,4.34795265434013,0,0,41,60,3.3068867021909143
0,0,1,4,1,1488.182083,1,3.3465556805951406,4.348566976728093,0,3,15,60,3.9318256327243257
0,0,0,2,1,1000.0,1,3.292820469398978,4.3274437117023385,0,3,24,60,3.258096538021482
1,0,0,2,1,1303.1648289999996,1,2.5569789084251466,4.351211693820468,0,0,4,60,4.51085950651685
0,0,0,2,1,925.7533395,1,2.7431238012162575,4.300876962457774,0,1,18,60,4.087655574071303
0,0,0,1,1,775.0,1,3.351421461795182,4.348455580102153,0,0,41,60,3.4339872044851463
0,0,0,2,1,1100.608572,1,2.9546758765636234,4.288715455535724,0,0,34,60,5.135798437050261
0,1,1,3,1,788.9743334,0,2.9172341016374266,4.303644220866048,0,0,46,60,4.3694478524670215
0,0,0,2,1,1050.0,0,3.115340753184367,4.481167875673758,0,0,29,60,3.8329797980876936
0,0,0,3,1,2165.488945,1,3.115340753184367,4.481167875673758,0,0,29,60,4.553876891600541
0,0,0,3,1,2326.8182420000007,1,2.570598448183298,4.384822921417427,0,0,9,60,5.857933154483459
0,0,0,2,1,1160.220994,1,3.0529881215359684,4.377600051796125,0,1,40,60,3.7376696182833684
0,1,1,2,1,1074.210742,1,3.4260934857418515,4.339325936390182,0,1,37,60,3.9589065913269974
1,0,1,3,1,1255.075674,1,3.3527017491140265,4.349034492635739,0,0,41,60,4.219507705176107
1,0,0,2,1,960.1024109,1,2.55977306044499,4.351948166554411,0,0,4,60,3.80666248977032
1,0,0,2,1,1250.0,1,3.118726772581049,4.482188458017407,0,0,29,60,4.248495242049359
0,0,0,4,1,2300.025556,1,3.115340753184367,4.481167875673758,0,0,29,60,5.1929568508902095
0,0,0,2,1,1136.040897,1,3.152688713552304,4.446589069588017,0,1,50,60,3.688879454113936
1,0,0,2,1,1080.065743,1,2.562632059214069,4.351541138183826,0,0,4,60,3.828641396489095
1,0,1,3,1,1275.0,1,2.5494522021508526,4.353007369356111,0,0,4,60,3.9318256327243257
0,1,1,2,1,731.0654059999997,1,3.206409643916518,4.362064842211598,0,0,31,9,4.31748811353631
0,0,1,3,1,1960.040465,1,2.9536542822665877,4.2898044321562825,0,0,31,54,5.736572297479192
0,1,1,2,1,612.0047077,0,2.959242495999212,4.288607919921172,0,0,38,60,4.356708826689592
0,0,1,3,1,2349.909817,1,3.099028660362856,4.328352877653061,0,1,23,60,4.513054897080286
1,0,0,3,1,1400.233372,1,2.562632059214069,4.351541138183826,0,0,4,60,4.0943445622221
1,0,0,2,1,710.1011894,1,2.562632059214069,4.351541138183826,0,0,4,60,3.688879454113936
0,1,1,2,1,580.9128631,0,3.104802126107581,4.293661705682273,0,1,56,60,3.0445224377234235
1,0,0,2,1,1012.743691,1,2.920804935042087,4.3015118770606335,0,0,46,60,4.787491742782046
1,0,0,2,1,1175.213675,1,2.562632059214069,4.351541138183826,0,0,4,60,3.901972669574645
1,1,1,2,1,950.0707499,1,2.5530169096656707,4.352503844283903,0,0,4,60,3.8501476017100575
0,0,0,3,1,2303.815695,1,2.3005856454303286,4.334349203062887,0,1,28,60,5.075173815233828
0,1,1,2,1,924.4992296,1,2.951866275753108,4.288305177181666,0,0,38,60,4.787491742782046
0,0,0,2,1,956.5217391,1,3.206409643916518,4.362064842211598,0,0,31,60,4.700480365792417
0,0,0,2,1,1029.117582,1,3.116535011981914,4.4813707014957735,0,0,29,60,3.835141961092188
1,0,0,2,1,1350.308642,1,3.4229731264405934,4.342005322126414,0,2,42,60,3.5553480614894135
0,1,1,1,1,437.0204914,0,2.951074755726087,4.290453413732966,0,0,31,60,4.499809670330263
1,1,0,3,1,1582.150101,1,2.740124606785053,4.302848962124557,0,1,18,60,4.356708826689592
0,0,0,3,1,1368.25645,1,3.113966984967298,4.480760662325052,0,0,29,60,4.248495242049359
1,0,0,2,1,1150.337168,1,2.43521067549642,4.34003901315769,0,2,42,60,3.3672958299864737
1,0,0,2,1,868.8075677999999,1,3.050286460447785,4.370064004378592,0,1,40,60,3.552486829208381
1,0,0,2,1,712.0605251000003,1,3.1129294042682574,4.479984068770179,0,0,29,60,3.4657359027997265
0,0,0,3,1,1339.764202,1,2.2956079089563874,4.334296366740936,0,1,28,60,3.912023005428147
1,0,0,3,1,2136.5536460000008,1,3.346191062169737,4.34843400510444,0,3,15,60,4.5217885770490405
1,0,0,2,1,750.0750075,1,3.347539258181448,4.347986331993415,0,3,15,60,3.912023005428147
0,0,0,2,1,899.9638205,1,2.9498489765993017,4.290609833948416,0,0,34,60,4.600157644164547
0,0,0,3,1,2285.3411690000007,1,3.346299986263046,4.343097236084392,0,1,19,60,4.941642422609304
0,0,0,3,1,1079.988449,1,3.115340753184367,4.481167875673758,0,0,29,60,4.314817884980432
1,1,0,2,1,1075.011945,1,3.2310786664182265,4.418914219545019,0,2,42,60,3.80666248977032
1,0,1,2,1,953.1590414,1,3.3479421639610645,4.349837813713085,0,0,41,60,3.5553480614894135
1,0,0,2,1,700.0,1,3.0879786738663206,4.423180730042545,0,2,42,60,2.862200880929469
0,1,0,2,1,831.5789474,1,3.115340753184367,4.481167875673758,0,0,29,60,3.4531571205928664
0,0,0,3,1,1038.333333,1,2.5585566599502783,4.3844346081772425,0,0,9,60,4.131961425793407
